id,area,sido,sigungu,name,address,x,y,category,phone,url,keywords
1460966593,나주,전라남도,나주시,해이나주,전남 나주시 금성관길 44-1,126.71558876100981,35.03486667023294,카페,070-4797-1919,http://place.map.kakao.com/1460966593,카페
1989575418,나주,전라남도,나주시,잔잔카페,전남 나주시 남고문로 36-17,126.71535714945499,35.02707373992426,카페,010-2351-6022,http://place.map.kakao.com/1989575418,카페
2083049240,나주,전라남도,나주시,봉명동내커피 나주대호점,전남 나주시 대호길 63,126.717834224782,35.0415673187854,카페,,http://place.map.kakao.com/2083049240,카페
563908758,나주,전라남도,나주시,커피웨이브,전남 나주시 시청길 21-11,126.71210094848205,35.01505792207164,카페,061-334-0349,http://place.map.kakao.com/563908758,카페
450326214,나주,전라남도,나주시,컴포즈커피 나주곰탕거리점,전남 나주시 나주로 144,126.71707840016612,35.031593655411285,카페,,http://place.map.kakao.com/450326214,카페
1923615232,나주,전라남도,나주시,블레스롤 나주혁신점,전남 나주시 전력로 97,126.789829390134,35.0287155437775,카페,061-337-2737,http://place.map.kakao.com/1923615232,카페
108650546,나주,전라남도,나주시,월하당,전남 나주시 봉황로 110-39,126.727934423437,34.9814648520915,카페,010-9678-3300,http://place.map.kakao.com/108650546,디저트 카페;디저트카페
1855787129,나주,전라남도,나주시,동그라미테이블,전남 나주시 쌍산3길 21,126.79569764266974,35.02820456907674,카페,,http://place.map.kakao.com/1855787129,디저트 카페;디저트카페
446651964,나주,전라남도,나주시,인스틸 커피,전남 나주시 상야1길 8,126.785983032166,35.0220097834849,카페,010-2113-2544,http://place.map.kakao.com/446651964,디저트 카페;디저트카페
214073367,나주,전라남도,나주시,마마스롱,전남 나주시 남평읍 강변1길 65-13,126.849218661038,35.0439145515652,카페,070-4616-3278,http://place.map.kakao.com/214073367,디저트 카페;디저트카페
25782002,나주,전라남도,나주시,설빙 전남나주혁신도시점,전남 나주시 배멧1길 50,126.79114596926786,35.020760454246336,카페,061-333-3213,http://place.map.kakao.com/25782002,디저트 카페;디저트카페
1723439310,나주,전라남도,나주시,세컨플로어,전남 나주시 호수로 68,126.78992796336,35.0133129628059,카페,061-335-7080,http://place.map.kakao.com/1723439310,디저트 카페;디저트카페
1596785126,나주,전라남도,나주시,스윗데이즈,전남 나주시 문화로 81,126.7743437350428,35.01023652500368,카페,061-331-7737,http://place.map.kakao.com/1596785126,디저트 카페;디저트카페;베이커리 카페
470850143,나주,전라남도,나주시,투벤,전남 나주시 함박산길 11,126.721764158294,35.0403505261743,카페,061-336-1007,http://place.map.kakao.com/470850143,디저트 카페;디저트카페;베이커리 카페;케이크 카페
1808122835,나주,전라남도,나주시,디저트39 나주빛가람점,전남 나주시 배멧3길 5-4,126.785666137831,35.0187390238933,카페,061-335-0139,http://place.map.kakao.com/1808122835,디저트 카페;디저트카페;베이커리 카페
1382430510,나주,전라남도,나주시,요거트아이스크림의정석 나주혁신점,전남 나주시 상야4길 16-16,126.79306980869,35.0238924331644,카페,010-2636-9305,http://place.map.kakao.com/1382430510,디저트 카페;디저트카페
1369805358,나주,전라남도,나주시,몽파리디저트가게,전남 나주시 우정로 72,126.78711617720697,35.023636059472615,카페,061-337-0102,http://place.map.kakao.com/1369805358,디저트 카페;디저트카페
882437817,나주,전라남도,나주시,욘더스콘 나주점,전남 나주시 상야2길 16,126.787887397207,35.0220104226627,카페,,http://place.map.kakao.com/882437817,디저트 카페;디저트카페
941107253,나주,전라남도,나주시,도도한,전남 나주시 빛가람로 680,126.786192502342,35.0206752116792,카페,,http://place.map.kakao.com/941107253,디저트 카페;디저트카페
77696060,나주,전라남도,나주시,아스테로이드651,전남 나주시 봉황면 금봉로 651,126.794545089033,34.9623656694999,카페,061-335-8661,http://place.map.kakao.com/77696060,디저트 카페;디저트카페
1003738497,나주,전라남도,나주시,사모하다,전남 나주시 석전2길 60-1,126.777096073326,35.0246699765882,카페,010-8744-8625,http://place.map.kakao.com/1003738497,디저트 카페;디저트카페
1405696671,나주,전라남도,나주시,요거트월드 나주혁신점,전남 나주시 상야1길 7,126.785872911028,35.0226405537826,카페,,http://place.map.kakao.com/1405696671,디저트 카페;디저트카페
151803743,나주,전라남도,나주시,달빛가원,전남 나주시 나주로 83-4,126.71673740342828,35.026565889513336,카페,,http://place.map.kakao.com/151803743,디저트 카페;디저트카페
156129449,나주,전라남도,나주시,오하요디저트,전남 나주시 북망문길 22,126.716575835262,35.0378173749822,카페,061-333-8717,http://place.map.kakao.com/156129449,디저트 카페;디저트카페
747169786,나주,전라남도,나주시,카페아마블레,전남 나주시 배멧3길 19-7,126.785979127334,35.0197238814849,카페,010-6638-9966,http://place.map.kakao.com/747169786,디저트 카페;디저트카페;케이크 카페
940589289,나주,전라남도,나주시,하이그릭,전남 나주시 빛가람로 679,126.78611543615695,35.021657578079605,카페,,http://place.map.kakao.com/940589289,디저트 카페;디저트카페
1609797214,나주,전라남도,나주시,어컵오브어데이,전남 나주시 우정로 56,126.78625248326,35.0237309887743,카페,0507-1356-4055,http://place.map.kakao.com/1609797214,디저트 카페;디저트카페
134470363,나주,전라남도,나주시,달롱도르요거트아이스크림 나주점,전남 나주시 그린로 197,126.788014626172,35.0096491334608,카페,,http://place.map.kakao.com/134470363,디저트 카페;디저트카페
537333039,나주,전라남도,나주시,버터퀸즈 송월본점,전남 나주시 빛가람로 36,126.71822100289752,35.01637207086003,카페,,http://place.map.kakao.com/537333039,디저트 카페;디저트카페
1208049749,나주,전라남도,나주시,카페수,전남 나주시 풍물시장2길 26,126.708268969457,34.9933066135597,카페,,http://place.map.kakao.com/1208049749,디저트 카페;디저트카페
1911157477,나주,전라남도,나주시,도도한 1호점,전남 나주시 상야2길 22,126.788048723562,35.021487003833,카페,061-333-1353,http://place.map.kakao.com/1911157477,디저트 카페;디저트카페
930677848,나주,전라남도,나주시,스타샵 나주송월점,전남 나주시 남고문로 36-16,126.714953723552,35.0268086899412,카페,,http://place.map.kakao.com/930677848,디저트 카페;디저트카페
927646103,나주,전라남도,나주시,요거트퍼플 남평점,전남 나주시 남평읍 강변2길 22,126.852344868312,35.0412737588295,카페,,http://place.map.kakao.com/927646103,디저트 카페;디저트카페
1930114666,나주,전라남도,나주시,송복희라이스케익&카페,전남 나주시 나주로 53,126.715789449858,35.0237459720418,카페,010-9073-1547,http://place.map.kakao.com/1930114666,디저트 카페;디저트카페;케이크 카페
1116274130,나주,전라남도,나주시,유요거트 나주혁신점,전남 나주시 그린로 337,126.794128232742,35.0164885077779,카페,,http://place.map.kakao.com/1116274130,디저트 카페;디저트카페
1382604845,나주,전라남도,나주시,요거트퍼플 나주혁신도시점,전남 나주시 우정로 56,126.786296512272,35.0236544492014,카페,,http://place.map.kakao.com/1382604845,디저트 카페;디저트카페
2133659077,나주,전라남도,나주시,자미로,전남 나주시 반남면 고분로 596,126.651791106971,34.9027073404396,카페,010-6654-0006,http://place.map.kakao.com/2133659077,베이커리 카페
287454905,나주,전라남도,나주시,소나무카페,전남 나주시 금성관길 44-12,126.716397539057,35.0345467724633,카페,,http://place.map.kakao.com/287454905,케이크 카페
1809524178,나주,전라남도,나주시,카페봄봄 나주역점,전남 나주시 빛가람로 19,126.716481240677,35.0166537558699,카페,061-930-1443,http://place.map.kakao.com/1809524178,케이크 카페
1401386657,나주,전라남도,나주시,1913카페정감,전남 나주시 영산포로 263-5,126.70729789644896,35.004858159244556,카페,,http://place.map.kakao.com/1401386657,케이크 카페
1649571068,나주,전라남도,나주시,카페눈치 나주직영점,전남 나주시 석전2길 12-3,126.778933072095,35.024481343364,카페,,http://place.map.kakao.com/1649571068,케이크 카페
1033210649,나주,전라남도,나주시,카페주노,전남 나주시 영산로 5419,126.72118358231445,35.03607217327286,카페,010-3927-9399,http://place.map.kakao.com/1033210649,케이크 카페
947954449,나주,전라남도,나주시,카페봄봄 전남나주혁신점,전남 나주시 상야1길 8,126.785981938798,35.0220088801332,카페,,http://place.map.kakao.com/947954449,케이크 카페
