id,area,sido,sigungu,name,address,x,y,category,phone,url,keywords
27320174,화순,전라남도,화순군,아트카페연인,전남 화순군 화순읍 부처샘길 3-13,126.99106485488122,35.067766359823246,카페,010-7624-1708,http://place.map.kakao.com/27320174,카페
1469942979,화순,전라남도,화순군,오성356,전남 화순군 화순읍 오성로 356-1,126.94774898757,35.0499343576185,카페,,http://place.map.kakao.com/1469942979,카페
1782696427,화순,전라남도,화순군,카페오메,전남 화순군 도곡면 지석로 1104,126.916617007691,34.9976423464788,카페,,http://place.map.kakao.com/1782696427,카페
589379505,화순,전라남도,화순군,뒤란,전남 화순군 화순읍 칠충로 61-40,126.976072067019,35.0578041449755,카페,061-374-0084,http://place.map.kakao.com/589379505,카페
1066731654,화순,전라남도,화순군,이디야커피 화순점,전남 화순군 화순읍 만연로 48-2,126.99118518320388,35.060067733694225,카페,061-373-7939,http://place.map.kakao.com/1066731654,카페
1264189842,화순,전라남도,화순군,알메로 커피 앤 브런치,전남 화순군 화순읍 화동로 14,126.994236364194,35.0549156579984,카페,0502-5552-7950,http://place.map.kakao.com/1264189842,카페
1557644681,화순,전라남도,화순군,백아,전남 화순군 백아면 백아로 1310-56,127.14092940727,35.17653628087356,카페,061-373-8083,http://place.map.kakao.com/1557644681,베이커리 카페;카페
25442839,화순,전라남도,화순군,효산리정원,전남 화순군 도곡면 고인돌1로 262-2,126.920696948888,34.9935410796804,카페,,http://place.map.kakao.com/25442839,카페
8414250,화순,전라남도,화순군,카페 실크로드,전남 화순군 도곡면 신덕종방길 18,126.91726951314,35.0077878556987,카페,,http://place.map.kakao.com/8414250,카페
815630723,화순,전라남도,화순군,매머드익스프레스 화순전남대학병원점,전남 화순군 화순읍 일심동길 3,127.000231312946,35.0627595574919,카페,,http://place.map.kakao.com/815630723,카페
570406060,화순,전라남도,화순군,투썸플레이스 화순도곡점,전남 화순군 도곡면 지강로 519,126.904453803907,35.0399252426489,카페,061-372-3377,http://place.map.kakao.com/570406060,카페
1381779348,화순,전라남도,화순군,베이시스커피,전남 화순군 화순읍 화보로 4066-55,126.97521435880574,35.052127111370794,카페,061-373-4066,http://place.map.kakao.com/1381779348,카페
715628555,화순,전라남도,화순군,카페포엠,전남 화순군 화순읍 큰재전원길 6,127.00340362143481,35.08202274581214,카페,061-375-7705,http://place.map.kakao.com/715628555,베이커리 카페;카페
237995165,화순,전라남도,화순군,이로이커피,전남 화순군 화순읍 중앙로 165,126.99961631627306,35.06046555946754,카페,0503-7151-5043,http://place.map.kakao.com/237995165,카페
559744235,화순,전라남도,화순군,스타벅스 전남화순DT점,전남 화순군 화순읍 서양로 478,126.98876463625524,35.06852512490238,카페,1522-3232,http://place.map.kakao.com/559744235,카페
1907710213,화순,전라남도,화순군,카페게이트 화순안양산점,전남 화순군 화순읍 안양산로 477,127.006398178951,35.095307019781,카페,061-927-6012,http://place.map.kakao.com/1907710213,카페
24805781,화순,전라남도,화순군,엄지빈,전남 화순군 화순읍 진각로 168,126.9876225940781,35.06619766752455,카페,,http://place.map.kakao.com/24805781,카페
21352072,화순,전라남도,화순군,차마루,전남 화순군 화순읍 진각로 260,126.989404181048,35.0741100886331,카페,,http://place.map.kakao.com/21352072,카페
919132257,화순,전라남도,화순군,계수나무 토끼한마리,전남 화순군 화순읍 진각로 192-18,126.987830379003,35.0696679759542,카페,,http://place.map.kakao.com/919132257,디저트 카페;디저트카페;카페
56848514,화순,전라남도,화순군,카페봄날,전남 화순군 화순읍 안양산로 496,127.0077875917381,35.09411983509162,카페,,http://place.map.kakao.com/56848514,카페
459596662,화순,전라남도,화순군,화순하다,전남 화순군 화순읍 유천길 48-13,126.997368692613,35.070851159319,카페,061-371-9293,http://place.map.kakao.com/459596662,카페
1657370519,화순,전라남도,화순군,레브아로,전남 화순군 화순읍 연양1길 31,126.965392765653,35.0450155531931,카페,,http://place.map.kakao.com/1657370519,카페
529896476,화순,전라남도,화순군,부띠크그레이어 도곡점,전남 화순군 도곡면 덕리길 10-5,126.91400140137418,35.01628470885821,카페,,http://place.map.kakao.com/529896476,카페
1556732484,화순,전라남도,화순군,요거트아이스크림의정석 화순점,전남 화순군 화순읍 광덕로 154,126.992717880172,35.0582434530237,카페,010-4603-5643,http://place.map.kakao.com/1556732484,디저트 카페;디저트카페;카페
1901139358,화순,전라남도,화순군,솔로투 본점,전남 화순군 도곡면 덕리길 10-5,126.91400030667,35.0162838067018,카페,010-2206-9069,http://place.map.kakao.com/1901139358,카페
2131065705,화순,전라남도,화순군,보러카페,전남 화순군 화순읍 유천길 48-4,126.996714168377,35.0705149312435,카페,0502-5552-0722,http://place.map.kakao.com/2131065705,카페
10458392,화순,전라남도,화순군,빛과소금,전남 화순군 사평면 모후로 348-49,127.168433117265,34.978389814952,카페,061-374-0630,http://place.map.kakao.com/10458392,카페
579585303,화순,전라남도,화순군,알바트로스,전남 화순군 도곡면 천태로 1064-1,126.894624663907,34.9873810193376,카페,,http://place.map.kakao.com/579585303,디저트 카페;디저트카페;카페
1814976766,화순,전라남도,화순군,부덕커피로스터스,전남 화순군 화순읍 시장길 10,126.983726005844,35.0565687268136,카페,010-4436-2963,http://place.map.kakao.com/1814976766,카페
1496736344,화순,전라남도,화순군,라미과자점,전남 화순군 화순읍 광덕로 169-4,126.99143512198914,35.060092088711045,카페,010-2720-2186,http://place.map.kakao.com/1496736344,디저트 카페;디저트카페
315740233,화순,전라남도,화순군,도곡에서,전남 화순군 도곡면 효자2길 42-18,126.91644884506006,34.996044077768595,카페,061-371-6565,http://place.map.kakao.com/315740233,디저트 카페;디저트카페
386056108,화순,전라남도,화순군,오늘하루마카롱,전남 화순군 화순읍 칠충로 89,126.98022455178442,35.05753267771927,카페,0502-5550-3193,http://place.map.kakao.com/386056108,디저트 카페;디저트카페
1842231987,화순,전라남도,화순군,약산제빵소,전남 화순군 화순읍 상삼2길 13-9,126.988334867776,35.0531142860179,카페,061-373-0269,http://place.map.kakao.com/1842231987,디저트 카페;디저트카페;베이커리 카페
35496327,화순,전라남도,화순군,빙동댕 화순점,전남 화순군 화순읍 칠충로 141-7,126.98258072469271,35.06062655677599,카페,,http://place.map.kakao.com/35496327,디저트 카페;디저트카페
2110604009,화순,전라남도,화순군,도곡생과일모찌,전남 화순군 도곡면 지강로 515,126.904607410578,35.0397775376636,카페,,http://place.map.kakao.com/2110604009,디저트 카페;디저트카페
1523358947,화순,전라남도,화순군,주신에프엔비,전남 화순군 화순읍 학포로 2655,126.96322734395794,35.04670499730162,카페,,http://place.map.kakao.com/1523358947,디저트 카페;디저트카페
1850504206,화순,전라남도,화순군,원즈데이,전남 화순군 화순읍 중앙로 101,126.9929073217478,35.0605870382721,카페,,http://place.map.kakao.com/1850504206,디저트 카페;디저트카페
1140262144,화순,전라남도,화순군,베러댄와플 화순점,전남 화순군 화순읍 만연로 48,126.990542788898,35.0600785018071,카페,,http://place.map.kakao.com/1140262144,디저트 카페;디저트카페
1209835890,화순,전라남도,화순군,에그브레드제작소,전남 화순군 화순읍 중앙로 42,126.98590786856008,35.0603277326485,카페,061-371-3375,http://place.map.kakao.com/1209835890,디저트 카페;디저트카페
1055559004,화순,전라남도,화순군,베러댄와플 전남화순점,전남 화순군 화순읍 만연로 48,126.99057019029253,35.06011726304469,카페,,http://place.map.kakao.com/1055559004,디저트 카페;디저트카페
1286669365,화순,전라남도,화순군,베이커리카페도곡76,전남 화순군 도곡면 천암2길 76,126.9086262692838,35.018145737497,카페,010-2601-2192,http://place.map.kakao.com/1286669365,베이커리 카페
1682497880,화순,전라남도,화순군,카페자비화,전남 화순군 능주면 죽수길 50,126.959116916376,34.98770830653171,카페,,http://place.map.kakao.com/1682497880,케이크 카페
